Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
239,Marketing,Female,34,Developer,2023-09-01,7,Bachelor,4,51410.32,45,25,17,10,0,9,25,3,2.24,False
240,HR,Male,38,Associate,2023-12-03,3,Master,3,37773.28,35,20,4,4,0,9,50,1,2.6,True
241,HR,Female,28,Manager,2015-09-26,4,Bachelor,2,30102.43,60,25,13,9,50,14,8,0,2.37,True
242,HR,Male,21,Manager,2020-02-13,10,PhD,4,61434.72,56,25,14,9,50,4,62,1,1.69,False
243,Finance,Male,30,Manager,2019-02-06,1,Master,3,34679.17,42,22,12,7,0,13,53,1,4.6,True
244,Finance,Male,30,Developer,2019-02-13,5,Bachelor,4,47593.09,53,24,12,5,50,4,30,2,4.66,False
245,Operations,Female,28,Lead,2022-07-30,5,Master,2,41914.39,48,21,19,3,25,13,28,2,2.88,False
246,IT,Male,24,Lead,2020-08-08,7,Master,4,55094.83,38,16,10,0,25,9,40,2,3.89,False
247,Operations,Male,48,Manager,2022-12-08,4,Bachelor,2,43695.65,48,21,9,10,75,14,13,3,3.77,False
248,Finance,Male,30,Developer,2015-06-19,7,Bachelor,3,65458.0,51,24,19,0,0,5,32,3,1.63,False
249,Marketing,Male,27,Executive,2016-01-23,1,MBA,4,30333.88,37,19,18,6,100,11,10,0,3.88,False
250,IT,Male,28,Manager,2021-07-13,1,MBA,4,34643.12,45,25,5,7,0,6,65,3,4.55,False
251,Finance,Male,34,Executive,2018-01-14,5,PhD,4,41522.52,56,25,17,5,100,13,66,0,2.56,False
252,Sales,Male,31,Lead,2017-02-13,1,Master,3,34564.2,55,25,15,1,0,14,58,2,4.65,False
253,Marketing,Male,23,Developer,2022-11-12,0,Bachelor,3,37837.32,58,25,2,1,25,10,26,1,2.29,False
254,IT,Female,28,Lead,2024-09-06,5,Master,3,45752.0,39,25,16,4,25,13,42,3,2.88,False
255,Legal,Male,33,Executive,2019-04-15,7,MBA,3,53292.51,59,25,10,5,75,12,34,3,3.08,False
256,Finance,Female,28,Lead,2015-07-05,5,MBA,5,52339.39,40,23,8,6,100,9,46,2,2.43,False
257,Legal,Male,36,Manager,2016-09-02,9,Bachelor,5,67341.83,55,25,10,5,100,11,57,0,3.16,False
258,HR,Male,33,Executive,2019-07-26,2,Diploma,3,36195.64,55,25,15,10,25,14,38,3,4.52,True
259,Legal,Female,37,Manager,2017-06-15,4,PhD,1,37088.7,60,25,10,9,25,14,20,1,3.92,False
260,IT,Female,36,Analyst,2016-08-12,1,Bachelor,3,26423.33,48,22,20,9,75,9,37,0,3.81,False
261,Marketing,Male,34,Analyst,2016-09-26,2,PhD,3,34098.61,53,25,10,2,50,12,35,0,2.39,False
262,Operations,Female,40,Developer,2017-07-10,5,Diploma,3,48638.9,42,21,10,2,25,4,61,3,3.76,False
263,Marketing,Male,22,Executive,2024-02-09,6,Bachelor,5,57145.13,57,25,17,0,50,8,56,2,2.39,False
264,IT,Female,21,Manager,2022-10-17,7,Bachelor,4,54743.36,48,25,2,7,25,5,54,0,1.52,False
265,Sales,Female,26,Lead,2015-08-18,2,Diploma,3,39971.93,40,12,20,1,50,8,78,0,3.4,False
266,Operations,Male,29,Developer,2017-06-03,2,Diploma,3,37018.58,38,25,2,9,25,7,34,3,1.49,False
267,Finance,Female,30,Lead,2017-07-30,4,Master,4,47500.43,57,23,20,3,50,7,54,3,3.51,False
268,Marketing,Male,21,Manager,2023-12-14,2,PhD,3,35143.1,49,11,15,8,75,9,28,1,2.49,False
269,Marketing,Female,39,Executive,2021-03-14,2,MBA,4,44973.45,45,24,2,9,100,13,63,3,3.19,False
270,Sales,Male,31,Lead,2021-01-01,10,Bachelor,4,59423.73,60,25,7,10,75,12,39,1,2.33,False
271,Marketing,Male,32,Manager,2015-04-29,3,MBA,4,36754.96,55,25,1,7,75,13,46,1,1.5,False
272,IT,Male,24,Executive,2017-04-09,7,Bachelor,4,55796.86,45,15,5,6,25,3,76,3,2.36,True
273,Sales,Female,29,Lead,2022-11-07,3,Master,2,38162.51,38,14,17,9,25,6,13,0,3.12,True
274,HR,Female,28,Associate,2025-10-23,0,Bachelor,2,20587.48,44,25,9,10,75,8,66,0,1.78,False
275,Finance,Female,32,Associate,2025-02-26,0,Diploma,2,26472.91,59,25,19,3,75,9,31,1,3.36,False
276,Legal,Male,37,Analyst,2017-05-22,10,PhD,4,62038.39,52,25,5,7,75,5,62,1,2.97,False
277,IT,Male,31,Developer,2016-08-10,4,PhD,2,37741.63,55,25,8,0,25,13,12,1,1.15,False
278,Sales,Male,26,Lead,2022-02-18,0,PhD,3,25665.13,49,25,18,5,100,4,33,0,2.19,False
279,Legal,Male,33,Developer,2021-08-28,4,Diploma,3,36753.12,55,25,8,3,25,12,11,0,3.42,True
280,Operations,Male,32,Analyst,2015-06-04,2,MBA,4,42570.66,55,23,16,8,75,3,59,2,4.29,False
281,Legal,Male,25,Lead,2022-08-04,7,MBA,3,52801.93,57,22,20,7,100,11,68,3,4.52,False
282,Sales,Male,31,Executive,2017-03-23,10,Bachelor,3,60595.87,55,25,2,9,0,6,51,1,3.89,False
283,Legal,Female,21,Executive,2023-09-29,9,Bachelor,3,59124.51,37,19,17,10,25,9,18,2,4.99,False
284,IT,Male,31,Analyst,2017-02-08,0,Master,2,33504.11,46,22,7,5,0,12,45,0,4.39,True
285,Operations,Female,21,Associate,2018-05-03,0,MBA,2,27068.29,60,25,14,5,50,12,5,1,1.85,False
286,Operations,Male,28,Developer,2019-10-25,9,MBA,3,57272.36,49,25,16,0,75,4,5,0,1.31,False
287,Legal,Female,35,Analyst,2018-06-10,1,MBA,4,34746.51,46,25,1,3,50,12,80,1,3.15,False
288,HR,Female,27,Associate,2020-02-05,1,Master,3,34940.05,59,25,11,7,25,8,47,3,4.38,False
289,HR,Female,32,Associate,2019-04-05,10,Bachelor,4,67672.63,51,24,0,0,50,13,34,3,3.25,False
290,Operations,Male,32,Analyst,2019-04-21,1,Master,3,38188.9,43,14,20,8,25,13,13,3,4.43,False
291,Finance,Male,29,Analyst,2016-02-09,9,PhD,4,57864.37,44,19,20,6,25,13,71,1,1.87,False
292,Operations,Male,23,Executive,2021-11-27,8,Bachelor,3,51439.69,43,25,8,4,50,5,16,3,3.38,False
293,IT,Male,23,Developer,2018-10-15,2,MBA,3,40133.79,45,21,20,4,75,13,9,3,3.31,False
294,Finance,Female,26,Analyst,2016-12-19,9,Master,5,70134.97,53,23,19,7,50,8,66,3,2.46,False
295,Operations,Female,33,Manager,2016-07-30,6,Bachelor,4,51553.52,60,24,4,10,75,14,12,0,1.95,False
296,IT,Female,37,Developer,2020-08-02,5,Master,3,45632.26,41,19,10,0,100,13,5,3,3.52,True
297,Legal,Male,25,Developer,2022-12-06,5,Diploma,3,42858.86,51,25,19,5,50,12,44,2,1.22,False
298,Sales,Female,27,Manager,2025-09-05,0,Master,3,36247.69,38,24,9,10,75,12,22,3,2.86,False
299,Sales,Male,28,Lead,2021-06-04,9,MBA,4,61145.69,47,25,11,4,100,3,35,0,1.89,False
300,HR,Male,39,Analyst,2025-01-01,3,Master,4,42403.21,39,20,15,10,50,12,69,0,4.0,False
301,Marketing,Male,27,Developer,2019-02-09,3,Bachelor,3,33944.01,39,25,2,1,50,14,14,0,3.17,False
302,HR,Male,37,Executive,2024-10-31,0,MBA,2,23393.25,51,15,8,2,100,9,63,2,1.97,False
303,Sales,Female,28,Analyst,2016-11-11,2,PhD,4,39061.65,48,25,18,0,25,7,60,1,2.65,False
304,Operations,Female,29,Executive,2021-12-29,3,Bachelor,4,43774.25,50,25,6,5,75,6,75,2,4.42,False
305,IT,Male,28,Manager,2017-06-25,0,Bachelor,3,31411.45,45,20,7,7,75,14,41,0,3.07,False
306,HR,Female,30,Manager,2015-12-11,7,PhD,3,48146.7,38,25,4,6,50,8,8,0,2.9,False
307,Marketing,Female,24,Developer,2025-09-10,1,MBA,3,31417.55,45,23,3,1,100,9,7,0,3.37,False
308,Operations,Female,30,Executive,2020-11-08,2,Diploma,4,40317.76,58,22,10,9,0,9,79,1,2.17,False
309,Sales,Male,25,Executive,2020-07-25,5,Bachelor,3,43399.06,54,24,7,4,100,13,60,0,4.64,False
310,Marketing,Female,30,Manager,2015-09-18,7,MBA,3,51221.78,56,25,17,3,50,9,18,0,4.8,False
311,HR,Male,21,Lead,2020-05-13,2,Bachelor,4,38216.14,52,25,17,8,25,4,69,1,2.7,False
312,Sales,Female,27,Lead,2021-10-25,10,Bachelor,3,58262.67,50,25,17,7,0,13,10,3,2.84,False
313,Marketing,Female,29,Associate,2018-12-29,5,Master,5,50892.88,54,21,2,5,0,9,79,1,3.84,False
314,Finance,Male,28,Executive,2020-08-29,5,Master,3,49272.63,53,22,19,2,25,13,18,3,3.51,False
315,IT,Male,21,Manager,2016-09-12,8,PhD,3,49399.82,41,20,10,0,50,10,11,1,4.69,False
316,Legal,Male,32,Lead,2015-06-21,2,Bachelor,2,36416.17,52,25,15,7,75,9,7,0,2.17,False
317,Marketing,Male,21,Executive,2020-11-18,3,MBA,5,44114.24,48,25,5,1,100,6,77,0,4.12,False
318,Marketing,Female,43,Associate,2017-02-26,10,Bachelor,4,58737.56,38,21,16,8,25,8,44,0,4.73,False
319,Sales,Female,39,Developer,2021-06-06,7,PhD,3,44866.15,47,25,14,8,75,10,33,0,3.23,True
320,Finance,Female,42,Lead,2019-04-28,10,MBA,4,64285.84,60,25,16,0,25,6,37,2,4.37,False
321,Operations,Male,31,Analyst,2025-09-24,6,PhD,4,52058.67,39,16,13,0,0,9,30,2,1.94,False
322,Marketing,Female,21,Lead,2018-09-19,1,Master,3,27795.49,60,21,5,0,0,11,33,1,3.25,False
323,Sales,Male,42,Manager,2018-03-07,8,MBA,4,54204.64,37,15,16,0,50,11,75,0,3.28,False
324,Operations,Male,32,Developer,2017-04-04,9,MBA,5,57082.99,53,25,4,6,0,4,65,0,2.94,False
325,HR,Female,42,Manager,2025-04-14,1,PhD,4,37518.94,44,16,17,3,50,12,47,3,4.3,False
326,HR,Male,38,Analyst,2024-05-20,3,MBA,3,40352.57,54,25,19,3,75,8,30,2,4.85,False
327,HR,Male,33,Executive,2024-04-21,8,MBA,2,54469.82,48,25,16,2,50,9,14,2,2.58,False
328,Marketing,Male,25,Executive,2022-10-09,1,Master,4,39581.13,59,25,17,4,0,11,37,3,3.5,False
329,IT,Female,26,Lead,2020-10-15,10,MBA,5,62864.99,52,24,19,9,0,5,59,0,1.34,True
330,HR,Female,29,Associate,2016-07-26,1,PhD,4,34724.25,56,23,16,4,25,5,69,0,2.39,False
331,Sales,Male,31,Developer,2022-07-16,0,Diploma,4,32414.93,39,25,15,7,100,9,42,0,1.06,False
332,IT,Male,30,Analyst,2023-05-22,8,MBA,4,53874.73,35,17,0,4,25,3,63,1,4.77,False
333,Legal,Female,33,Associate,2016-11-20,0,PhD,3,32979.61,40,24,8,0,0,3,26,2,2.67,False
334,Marketing,Male,40,Executive,2018-06-16,0,Diploma,3,33645.33,46,25,12,1,25,14,53,3,2.81,False
335,Operations,Male,42,Associate,2017-09-01,7,Diploma,4,53584.65,58,25,19,1,75,4,76,1,4.91,False
336,Marketing,Male,21,Manager,2019-06-03,8,Master,4,58473.29,54,25,5,0,100,7,42,3,1.22,False
337,Finance,Female,34,Associate,2018-09-03,9,MBA,3,54191.87,57,25,12,0,100,9,35,2,4.55,False
338,Marketing,Male,37,Lead,2017-10-07,2,Master,4,43478.61,37,17,10,5,0,10,62,2,1.64,False
339,Legal,Male,32,Associate,2015-07-30,8,MBA,3,61500.32,44,23,13,8,25,11,18,2,4.79,False
340,Operations,Female,34,Manager,2023-05-09,4,Diploma,4,42483.97,60,25,2,9,75,8,77,1,3.06,False
341,Operations,Male,27,Executive,2019-07-16,8,Diploma,4,54395.47,45,19,14,10,100,7,34,0,1.7,False
342,IT,Male,32,Associate,2017-02-12,1,MBA,3,31338.08,48,25,10,5,50,7,50,1,4.58,False
343,Marketing,Female,30,Lead,2015-02-27,8,Master,4,50195.56,37,18,20,5,75,3,60,0,3.12,False
344,Legal,Male,27,Associate,2023-02-09,7,Master,5,55856.57,38,12,1,2,0,5,80,0,1.73,False
345,IT,Female,28,Developer,2016-12-23,4,Diploma,5,56398.77,44,25,6,9,50,13,75,3,1.59,False
346,Sales,Male,34,Analyst,2018-09-23,5,Master,3,45981.06,57,25,10,9,25,12,44,3,2.32,False
347,Operations,Male,29,Executive,2026-02-05,1,Diploma,4,32684.38,54,22,10,6,100,6,28,0,3.65,False
348,IT,Male,31,Executive,2024-12-16,4,MBA,2,42649.25,48,23,12,8,100,8,27,1,2.6,True
349,Legal,Male,30,Lead,2018-09-17,6,Master,3,55489.64,48,21,1,10,100,5,13,2,2.04,False
350,Legal,Female,28,Executive,2026-02-21,8,Master,4,56232.45,52,25,13,5,25,3,33,0,3.51,False
351,Marketing,Male,24,Lead,2024-01-04,6,Bachelor,4,48506.43,59,25,3,3,25,5,56,0,3.31,False
352,Operations,Female,23,Manager,2017-12-05,5,Master,3,47407.94,42,25,11,10,0,8,20,1,1.51,False
353,Marketing,Female,32,Developer,2020-05-18,7,PhD,2,52862.45,52,25,8,8,25,8,8,3,4.6,False
354,HR,Female,29,Manager,2021-05-26,7,PhD,3,49606.79,48,22,1,5,75,9,6,2,3.07,False
355,Marketing,Male,24,Manager,2018-11-28,10,MBA,4,58109.58,53,25,11,7,25,10,64,0,4.43,False
356,Finance,Male,28,Analyst,2015-08-10,8,Bachelor,3,49824.61,54,25,6,9,50,6,38,1,4.83,False
357,Finance,Male,33,Analyst,2021-04-06,0,PhD,4,30565.96,57,25,4,4,25,4,53,0,1.77,False
358,IT,Male,34,Executive,2017-07-30,6,PhD,2,44065.41,58,25,10,5,25,7,7,0,4.88,False
359,HR,Male,21,Analyst,2015-03-31,7,PhD,5,58231.03,41,24,18,2,0,13,74,2,1.89,False
360,Sales,Female,34,Analyst,2022-11-21,10,MBA,3,61409.35,35,16,20,5,25,4,6,2,1.0,False
361,HR,Male,21,Executive,2018-01-17,8,Diploma,3,50117.94,44,24,15,5,75,4,22,0,2.21,False
362,IT,Male,27,Analyst,2019-07-25,6,PhD,4,51078.34,49,25,16,7,100,12,33,1,1.75,False
363,Operations,Female,36,Analyst,2023-06-09,0,Master,3,39334.24,60,25,11,10,75,9,69,2,2.45,False
364,Legal,Female,25,Analyst,2025-03-03,2,PhD,3,36072.87,49,25,12,7,0,4,5,0,2.21,False
365,Operations,Male,36,Analyst,2016-04-24,8,Master,3,60325.06,40,20,7,6,75,8,49,3,4.14,True
366,IT,Male,32,Lead,2020-02-14,5,PhD,3,43347.15,54,25,10,1,0,10,26,2,1.41,False
367,Legal,Female,42,Manager,2015-01-23,7,Diploma,3,54898.4,47,25,14,9,75,11,14,3,4.94,False
368,HR,Female,41,Associate,2016-02-17,2,Master,3,30187.4,44,24,13,10,50,6,33,0,4.09,False
369,Marketing,Female,33,Developer,2019-08-14,8,Diploma,3,47564.24,55,25,1,7,50,6,58,0,1.8,False
370,Operations,Male,30,Lead,2021-11-12,0,Master,4,37305.01,36,15,17,1,75,13,52,1,3.26,False
371,IT,Male,39,Analyst,2023-03-11,10,Diploma,5,69547.23,35,17,10,2,75,7,65,1,4.25,False
372,Operations,Female,33,Developer,2017-03-23,8,Master,3,54114.99,43,22,2,6,50,5,9,3,3.16,False
373,Operations,Male,36,Associate,2016-02-24,7,PhD,3,61085.59,54,25,8,5,50,8,7,3,4.48,True
374,Sales,Male,34,Analyst,2023-06-02,2,Diploma,4,40709.39,47,24,3,7,0,12,65,3,4.68,False
375,Sales,Male,33,Manager,2022-08-30,8,MBA,4,57247.6,37,18,20,7,0,3,77,1,1.93,False
376,Finance,Male,24,Executive,2023-07-05,3,Master,4,42531.77,38,19,19,5,25,8,62,1,4.05,False
377,Operations,Male,37,Analyst,2016-10-17,9,Bachelor,4,61654.77,36,19,8,8,100,3,38,2,3.04,False
378,Marketing,Female,27,Executive,2019-11-14,10,PhD,4,66573.15,57,21,15,1,0,4,48,3,3.77,False
379,Marketing,Female,40,Analyst,2017-10-17,9,PhD,4,66939.0,53,21,8,0,50,10,30,2,4.03,False
380,Marketing,Male,28,Executive,2015-08-27,4,Diploma,5,46483.94,54,25,4,2,75,3,80,1,1.68,False
381,Finance,Female,32,Associate,2020-12-11,9,Diploma,5,64304.78,44,22,18,3,75,5,75,3,3.84,True
382,IT,Female,40,Analyst,2023-08-08,4,PhD,4,43459.17,54,25,20,3,0,14,66,1,2.93,False
383,Legal,Female,34,Analyst,2024-05-03,9,Master,4,60435.61,56,25,20,7,25,13,54,0,1.37,False
384,IT,Female,26,Executive,2025-04-19,10,Diploma,4,65542.95,38,19,3,5,25,10,42,3,3.22,False
385,Operations,Female,37,Associate,2025-05-06,4,PhD,4,42076.89,37,17,8,5,75,3,76,1,2.84,False
386,Finance,Female,31,Manager,2015-07-14,8,Master,3,61101.81,42,17,20,4,75,12,9,3,3.63,True
387,Legal,Male,35,Manager,2018-01-17,10,Master,4,61812.36,50,23,2,1,25,11,31,0,1.32,False
388,Legal,Female,28,Lead,2025-05-19,9,MBA,4,61561.93,48,25,20,0,100,11,59,3,2.8,True
389,HR,Female,33,Lead,2022-07-19,2,Diploma,4,41840.59,46,21,7,1,100,14,63,3,2.32,False
390,Finance,Male,40,Manager,2021-09-22,5,Bachelor,3,46473.78,49,25,5,4,75,14,39,3,3.79,False
391,HR,Male,31,Lead,2025-05-26,4,Bachelor,3,41516.3,48,25,1,1,75,9,30,2,3.37,False
392,Finance,Female,45,Analyst,2018-04-16,2,MBA,4,36994.5,58,25,10,1,100,10,74,2,2.91,False
393,IT,Male,39,Manager,2024-02-23,2,MBA,4,36354.98,47,15,12,1,0,11,26,0,4.17,True
394,Operations,Female,35,Manager,2026-02-04,0,MBA,3,29011.11,40,25,19,4,25,10,10,0,3.22,True
395,Operations,Female,32,Analyst,2025-11-16,7,MBA,4,56396.69,49,24,15,3,50,11,65,2,3.19,False
396,Finance,Male,28,Manager,2020-11-23,0,Bachelor,3,24136.98,59,25,20,7,0,9,51,0,3.17,False
397,Marketing,Male,35,Developer,2020-05-03,1,MBA,3,31241.99,46,25,4,1,25,8,12,1,1.16,False
398,Finance,Female,31,Manager,2016-08-13,1,Master,4,35038.68,46,23,16,7,100,7,69,1,1.5,False
399,Finance,Female,33,Lead,2020-05-05,5,PhD,3,40980.34,37,15,1,8,0,9,22,0,3.9,True
400,Operations,Male,38,Analyst,2024-02-14,2,PhD,3,34239.08,46,25,20,2,100,14,37,0,4.23,False
401,HR,Female,28,Manager,2025-02-12,5,Diploma,3,46216.35,36,20,3,3,50,9,29,0,3.17,False
402,Legal,Male,34,Analyst,2016-07-29,8,Bachelor,4,61949.34,42,23,9,1,0,11,13,1,3.56,False
403,Operations,Male,21,Manager,2021-02-27,3,Bachelor,3,39357.73,51,25,5,7,25,12,37,1,3.57,False
404,Sales,Female,39,Analyst,2020-09-14,2,Diploma,3,40170.12,60,25,13,0,25,12,26,3,4.57,True
405,Sales,Female,23,Executive,2015-03-27,0,Bachelor,4,35517.17,46,25,18,1,50,9,47,2,4.66,False
406,Finance,Male,30,Manager,2021-04-23,4,Diploma,4,41321.91,57,25,20,9,50,10,74,0,3.72,False
407,HR,Male,33,Manager,2018-07-02,8,Diploma,3,51845.16,58,25,3,4,100,5,19,0,2.65,False
408,Legal,Female,33,Analyst,2015-05-11,5,Master,3,50917.97,43,21,12,1,0,8,20,2,4.42,False
409,Marketing,Female,34,Associate,2023-07-12,2,Diploma,3,40343.12,35,24,19,5,75,12,13,3,4.56,False
410,IT,Male,34,Lead,2015-03-14,3,Diploma,4,44887.47,47,16,2,4,25,11,47,2,4.31,False
411,Legal,Female,43,Associate,2015-12-08,0,Bachelor,1,31345.43,53,20,14,4,75,9,9,3,4.14,False
412,HR,Female,39,Analyst,2024-07-06,1,Master,4,31121.71,40,21,15,7,50,5,49,0,4.45,False
413,Operations,Male,35,Analyst,2026-02-13,1,Bachelor,2,28839.22,53,25,10,9,25,8,14,2,1.11,False
414,Sales,Male,21,Manager,2024-04-20,2,Bachelor,3,34165.21,55,25,10,0,50,3,29,0,4.46,False
415,Sales,Male,28,Developer,2026-02-07,10,Bachelor,3,58294.87,48,22,13,2,50,6,7,2,3.7,False
416,Finance,Male,41,Analyst,2019-12-07,9,PhD,4,56736.71,52,25,0,5,75,9,80,0,4.34,False
417,IT,Male,21,Lead,2022-12-02,8,MBA,4,58185.48,47,25,8,5,75,7,62,0,2.49,False
418,Marketing,Female,28,Associate,2023-03-12,10,Master,4,61574.37,35,17,10,0,25,12,65,1,3.94,False
419,Legal,Male,27,Developer,2018-11-16,3,Bachelor,3,39239.97,60,25,14,9,25,4,71,1,2.43,False
420,Legal,Female,44,Executive,2019-02-11,4,MBA,3,46084.39,35,19,6,7,25,14,7,0,2.74,False
421,Finance,Male,28,Executive,2026-03-06,0,Bachelor,4,36730.68,53,25,8,0,0,7,75,3,2.66,True
422,Legal,Female,32,Developer,2021-07-29,5,Diploma,3,43910.05,51,25,10,10,100,5,13,2,2.66,False
423,Operations,Male,27,Lead,2020-01-18,5,PhD,3,48120.9,52,25,2,7,100,6,18,3,2.64,True
424,Marketing,Male,22,Lead,2022-12-13,3,PhD,3,40738.96,35,24,9,10,75,11,23,2,1.4,False
425,HR,Male,31,Developer,2017-12-27,7,Master,4,54493.57,60,25,15,6,0,6,61,2,4.4,False
426,HR,Male,26,Executive,2015-02-17,4,Master,4,44774.62,35,17,10,0,50,4,61,2,1.86,True
427,Marketing,Female,25,Associate,2016-01-13,4,Master,3,41334.27,43,22,8,9,25,9,15,1,1.03,False
428,Marketing,Male,30,Associate,2019-03-23,7,MBA,3,52448.57,43,21,0,9,50,8,34,1,4.63,True
429,IT,Female,26,Executive,2016-09-15,7,Bachelor,4,54430.61,56,25,18,4,75,6,64,3,2.83,False
430,HR,Female,29,Manager,2024-12-22,8,Diploma,4,58757.72,57,25,19,6,25,12,35,2,2.68,False
431,Legal,Male,25,Manager,2019-06-23,7,Master,4,49717.32,45,24,9,4,50,7,19,2,1.05,False
432,Operations,Female,29,Developer,2019-03-29,3,Diploma,3,41899.1,50,24,11,8,75,11,46,3,4.96,False
433,Operations,Male,32,Lead,2015-10-08,2,MBA,3,37826.55,48,25,14,4,100,14,53,2,2.5,False
434,Operations,Male,28,Analyst,2020-11-03,1,PhD,2,27295.29,47,13,10,9,75,7,10,1,4.86,False
435,Sales,Male,36,Analyst,2015-02-07,3,Master,3,37188.2,59,25,18,1,25,13,38,0,1.22,False
436,IT,Female,30,Executive,2015-08-07,7,Master,3,50993.85,40,15,20,3,0,7,20,1,4.66,False
437,Marketing,Female,38,Manager,2015-03-12,9,MBA,3,59836.76,54,25,10,9,50,6,13,2,4.44,False
438,HR,Male,32,Developer,2015-04-22,4,MBA,4,49524.95,39,25,10,9,100,10,31,2,4.6,False
439,IT,Male,26,Analyst,2021-01-27,0,Diploma,3,34447.43,52,16,14,7,100,11,5,3,3.2,False
440,Marketing,Female,39,Analyst,2019-05-18,10,Diploma,5,62774.3,60,25,7,3,100,5,64,1,4.25,True
441,Legal,Male,32,Lead,2020-02-06,9,Bachelor,4,60059.88,38,24,7,5,100,12,59,3,3.11,False
442,IT,Female,40,Lead,2015-01-21,4,Master,4,46384.68,37,19,15,3,25,9,75,1,2.93,True
443,HR,Female,40,Associate,2025-06-05,6,Diploma,3,53307.84,41,24,5,6,100,7,32,3,1.33,True
444,IT,Female,28,Executive,2023-10-22,0,PhD,4,34087.68,45,24,11,1,100,6,49,1,3.78,False
445,HR,Male,35,Manager,2020-01-28,4,Bachelor,3,47477.02,37,24,2,0,0,14,26,2,1.6,False
446,Operations,Male,27,Developer,2017-01-16,7,Diploma,3,47254.86,50,25,3,3,75,11,9,0,2.56,False
447,Finance,Female,28,Manager,2022-10-29,8,Diploma,5,64093.41,51,24,20,8,100,8,79,3,2.37,False
448,Legal,Female,26,Executive,2018-09-15,10,Bachelor,4,68130.93,48,23,14,6,0,10,44,3,2.04,False
449,Legal,Female,42,Lead,2025-02-19,5,Bachelor,5,47641.12,39,12,18,2,75,12,79,1,2.76,True
450,Operations,Male,40,Developer,2021-06-16,5,MBA,4,57339.63,59,25,18,9,75,9,63,3,4.65,False
451,Finance,Female,40,Analyst,2018-04-27,5,PhD,4,54600.14,39,20,12,9,50,10,67,3,3.3,False
452,Legal,Female,23,Analyst,2020-02-09,10,MBA,4,60562.44,45,21,7,1,100,14,29,1,2.86,False
453,Finance,Female,35,Lead,2023-02-21,1,Bachelor,4,34931.87,60,25,12,0,50,12,64,3,4.17,False
454,Finance,Male,29,Executive,2019-09-21,1,Bachelor,5,36806.41,40,20,3,9,100,11,73,0,2.28,False
455,Marketing,Male,27,Manager,2025-06-02,8,MBA,4,56018.83,53,25,1,10,75,9,33,3,4.08,False
456,Legal,Male,30,Lead,2021-12-21,2,PhD,2,31093.95,35,13,16,2,50,3,15,1,4.68,True
457,IT,Female,32,Analyst,2021-02-23,6,Diploma,3,48003.8,56,23,20,2,25,12,67,2,4.31,True
458,Legal,Female,32,Associate,2023-06-16,3,Bachelor,3,34341.13,57,25,2,4,75,6,8,1,3.51,True
459,Finance,Female,25,Manager,2019-08-23,8,PhD,3,50221.53,59,25,1,5,0,10,19,0,4.8,True
460,Sales,Female,29,Analyst,2018-02-27,4,Diploma,3,44618.24,60,24,20,1,75,3,22,2,3.51,True
461,Sales,Female,36,Associate,2016-03-29,1,PhD,4,33237.86,51,25,14,0,100,7,46,0,4.69,False
462,HR,Male,40,Executive,2015-01-24,9,Master,3,58211.13,36,20,20,6,50,12,29,3,1.57,True
463,HR,Male,34,Analyst,2023-03-04,0,PhD,3,23347.89,46,25,12,7,0,10,54,0,3.03,False
464,Sales,Female,28,Associate,2018-12-27,10,PhD,4,61537.77,56,25,2,5,25,4,26,3,3.18,False
465,Finance,Female,42,Developer,2025-04-12,0,Diploma,2,29644.23,47,21,5,7,50,10,12,2,1.14,False
466,Operations,Male,36,Associate,2016-03-18,5,PhD,4,45662.82,48,23,4,7,50,14,79,1,4.8,False
467,Finance,Female,30,Associate,2020-02-29,10,Diploma,3,63095.63,60,25,18,5,25,10,48,1,3.43,True
468,HR,Male,23,Analyst,2015-07-11,7,MBA,3,54752.64,40,25,11,3,0,4,20,2,4.64,False
469,Legal,Male,21,Manager,2015-10-10,2,MBA,2,34342.68,36,13,2,5,25,11,11,3,2.74,False
470,Legal,Female,41,Lead,2019-03-02,6,Bachelor,4,56244.91,57,25,9,7,50,6,71,2,2.49,False
471,HR,Female,37,Executive,2025-08-28,2,Diploma,3,34052.85,52,25,20,1,50,12,26,0,2.83,False
472,Marketing,Female,29,Associate,2024-04-13,9,Master,4,59899.89,55,18,4,10,100,6,69,1,1.16,False
473,IT,Female,33,Manager,2021-07-24,0,Bachelor,4,30588.59,37,18,19,4,25,6,58,3,4.49,False
474,Sales,Male,25,Associate,2020-04-12,1,PhD,3,32021.1,38,15,7,2,100,12,22,2,2.98,False
475,Operations,Female,38,Associate,2022-05-09,7,PhD,4,58012.49,36,23,12,5,100,8,61,1,3.05,False
476,Sales,Female,26,Lead,2022-02-20,6,Diploma,3,45770.59,46,25,7,7,100,8,27,0,3.53,False
477,Legal,Female,25,Developer,2024-05-08,8,MBA,4,64918.21,41,9,2,4,0,9,69,3,1.05,False
478,HR,Female,39,Associate,2019-12-25,8,Master,4,57895.18,36,16,1,5,25,3,25,0,1.36,False
479,Marketing,Male,26,Lead,2024-11-05,0,MBA,4,33292.17,58,25,16,4,100,14,78,3,2.63,True
